0,0,0,0,12,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,0,10,8,13,4,13,8,0,0,0,12,12,12,12,12,12,12,12,10,8,8,8,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,11,6,6,11,11,11,6,6,6,11,11,6,6,6,11,11,6,6,6,6,6,6,6,11,6,6,11,11,11,6,6,11,1,11,15,15,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,14,14,9,9,9,9,9,9,9,9,9,14,14,13,15,3,15,15,15,15,15,3,15,15,15,15,15,15,15,15,15,15,15,15,15,3,3,15,15,15,15,15,15,15,15,15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,15,15,15,15,15,15,15,15,15
0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,0,0,12,12,5,12,8,8,0,0,0,0,0,0,12,12,12,12,12,12,12,8,8,8,10,8,8,8,8,8,8,8,8,8,10,8,8,8,8,8,8,8,13,11,6,11,11,11,11,11,6,6,11,11,6,6,6,11,11,6,6,6,6,6,6,6,11,6,11,11,11,6,6,11,1,11,15,15,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,14,13,15,3,15,15,15,15,15,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,15,15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,15,15,3,15,15,15,15,15,15,15,15
12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,12,12,12,5,5,10,14,4,4,8,0,0,0,0,0,12,12,12,12,12,12,12,0,8,8,8,8,8,8,8,8,8,8,8,8,10,8,8,8,8,10,8,8,2,1,6,6,6,6,11,11,6,6,6,11,11,6,6,11,11,11,6,6,6,6,6,6,6,11,6,11,11,6,6,6,11,1,15,15,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,14,14,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,14,15,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,15,15,3,3,3,3,3,3,3,3,3,15,3,3,3,3,3,3,3,15,15,15,15,15,15,15,15,15
12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,12,12,0,14,14,10,10,10,4,2,0,0,0,0,0,12,12,12,12,12,12,12,0,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,10,8,8,2,1,6,6,6,6,11,11,6,6,6,11,11,6,6,11,11,11,6,6,6,6,6,6,6,11,6,6,11,11,6,6,11,11,11,1,15,15,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,14,14,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,14,2,4,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,15,15,15,15,15,15,15,15,15,15,15,3,3,3,3,3,3,3,3,15,3,3,3,3,3,3,3,3,15,15,3,3,15,15,15,15
12,12,12,12,0,0,0,0,0,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,0,14,14,10,10,10,4,2,0,0,0,0,0,12,12,12,12,12,12,12,12,0,10,8,8,8,8,8,8,8,8,8,8,8,8,8,10,10,10,8,8,8,2,1,6,6,11,11,11,11,11,6,11,11,6,6,6,11,11,6,6,6,6,6,6,6,11,6,6,11,11,6,6,6,11,11,1,15,15,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,14,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,14,2,4,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,3,3,3,15,3,3,3,3,3,3,3,3,3,3,3,3,15,15,3,3,15,15,15,15
12,12,0,0,0,0,0,0,0,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,12,5,5,12,0,10,10,10,10,10,10,14,2,13,13,10,0,0,0,0,12,12,12,12,12,12,12,0,10,8,8,8,8,8,8,8,8,8,8,10,8,8,8,8,10,10,8,8,8,4,11,6,6,11,11,11,6,6,6,11,11,6,6,6,11,11,6,6,6,6,6,6,6,6,6,11,11,6,6,6,11,11,1,15,15,9,9,9,9,9,9,9,9,9,9,2,2,14,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,4,3,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,3,3,3,3,3,3,3,3,3,15,15,15,15,15,15,3,3,3,15,15,15,15,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,12,12,0,14,14,14,10,10,10,10,10,14,8,13,13,8,0,0,0,0,12,12,12,12,12,12,12,12,10,8,8,8,8,8,8,8,8,8,8,10,8,8,8,8,10,10,8,8,8,4,11,6,6,6,11,11,11,6,6,11,11,6,6,6,11,11,6,6,6,6,6,6,6,6,6,6,11,11,6,6,11,1,1,1,15,9,9,9,9,9,9,9,9,9,9,2,2,14,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,14,14,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,3,3,3,15,15,3,3,3,3,3,3,3,3,15,3,3,3,15,3,3,15,15,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,5,5,12,12,0,14,14,14,10,10,10,10,10,14,14,8,13,13,0,0,0,0,12,12,12,12,12,12,12,12,12,0,8,8,8,8,8,8,8,10,8,8,8,8,8,10,10,8,8,8,8,8,11,6,6,6,11,11,11,6,6,11,11,6,6,6,11,11,11,11,6,6,6,6,6,6,6,6,6,11,6,6,6,11,1,11,15,15,9,9,9,9,9,9,9,14,14,14,2,14,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13,15,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,3,3,3,15,15,3,3,3,3,3,3,3,3,15,3,3,3,3,15,15,15,15,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,12,5,12,12,10,10,10,10,14,14,14,10,10,10,10,10,10,14,8,13,13,0,0,0,0,12,12,12,12,12,12,12,12,12,0,10,8,8,8,8,8,8,10,10,10,10,8,10,10,8,8,8,8,8,8,2,11,6,6,11,11,11,6,6,6,6,11,6,6,6,11,11,11,6,6,6,6,6,6,6,6,6,11,11,6,6,6,11,1,11,15,15,9,9,9,9,2,14,14,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13,15,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,3,3,3,3,3,3,3,15,3,3,3,3,3,3,3,3,15,15,15,15,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,5,5,12,0,10,10,10,14,14,14,14,14,14,14,10,14,10,10,10,14,10,2,13,8,0,0,0,0,12,12,12,12,12,12,12,12,0,10,8,8,8,8,8,8,10,8,8,10,10,8,8,10,8,10,10,8,8,8,2,6,6,6,6,11,11,11,6,6,11,11,6,6,11,11,11,6,6,6,6,6,6,6,6,6,6,11,6,6,6,11,1,11,15,15,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,14,2,15,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,3,3,3,3,3,3,3,3,3,3,3,15,15,15,3,3,3,15,15,15,15,15
